ID;Host ID;Host Since;Neighbourhood;City;State;Zipcode;Latitude;Longitude;Property Type;Room Type;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Cleaning Fee;Availability 365;Review Scores Location;Cancellation Policy;Accommodates;Reviews per Month;Minimum Nights;Price;Monthly Price;Weekly Price;Occupancy
13546130;46595019;2015-10-14;Simancas;Madrid;Comunidad de Madrid;28037;40.4292829687693;-3.6285846598437703;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;308.0;9.0;strict;2.0;4.14;2.0;18.0;450.0;119.0;0.32259740259740255
11041389;54387648;2016-01-12;Simancas;Madrid;Comunidad de Madrid;28037;40.43123459211526;-3.623298599943599;Apartment;Private room;1.5;2.0;3.0;Real Bed;;10.0;162.0;10.0;moderate;4.0;1.96;1.0;25.0;;;0.1451851851851852
18091766;108018869;2016-12-21;Amposta;Madrid;Comunidad de Madrid;28037;40.42601100522945;-3.624360961117645;Apartment;Private room;1.0;1.0;1.0;Real Bed;;5.0;86.0;;moderate;2.0;;2.0;24.0;;;0.0
758670;2536524;2012-06-03;San Blas;Madrid;Community of Madrid;28037;40.42701739369704;-3.616039695507369;House;Private room;1.0;1.0;1.0;Real Bed;151.0;0.0;173.0;10.0;strict;1.0;0.2;1.0;20.0;306.0;85.0;0.013872832369942198
9408050;5746574;2013-04-03;San Blas;Madrid;Comunidad de Madrid;28022;40.443049270179166;-3.578079778001905;Apartment;Private room;1.5;1.0;1.0;Real Bed;;0.0;357.0;10.0;flexible;1.0;0.37;1.0;25.0;;;0.012436974789915964
15862742;93868864;2016-09-06;San Blas;Madrid;Comunidad de Madrid;28022;40.44913277267856;-3.6106025413331673;House;Entire home/apt;2.5;3.0;5.0;Real Bed;;60.0;75.0;10.0;moderate;6.0;0.31;2.0;125.0;;;0.0992
6399416;4515110;2012-12-28;Salvador;Madrid;Comunidad de Madrid;28027;40.441244059686085;-3.6331213693806657;House;Private room;1.0;1.0;1.0;Real Bed;;25.0;88.0;8.0;strict;2.0;0.12;2.0;25.0;;;0.03272727272727272
14294744;86641629;2016-07-29;Ciudad Lineal;Madrid;Comunidad de Madrid;28027;40.4465517616467;-3.644002253538552;Apartment;Entire home/apt;1.0;1.0;1.0;Airbed;;0.0;102.0;10.0;moderate;3.0;0.46;3.0;42.0;;;0.16235294117647062
17660299;106308247;2016-12-05;Barajas;Madrid;Comunidad de Madrid;28042;40.4699274740572;-3.587487544889509;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;10.0;336.0;9.0;moderate;4.0;6.0;1.0;55.0;;;0.21428571428571427
6672682;34923636;2015-06-03;Palacio;Madrid;Comunidad de Madrid;28005;40.4114593683632;-3.710436289667112;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;242.0;10.0;strict;2.0;0.69;3.0;79.0;1100.0;480.0;0.10264462809917353
5335202;27099145;2015-02-02;Palacio;Madrid;Comunidad de Madrid;28013;40.42196478666036;-3.709122367040261;Apartment;Entire home/apt;1.0;0.0;3.0;Real Bed;;0.0;334.0;9.0;moderate;3.0;0.28;2.0;69.0;1500.0;600.0;0.020119760479041918
12776171;33208372;2015-05-12;La Latina;Madrid;Comunidad de Madrid;28005;40.41301120935317;-3.709334216763145;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;13.0;322.0;10.0;strict;2.0;5.33;3.0;48.0;;;0.5959006211180125
196197;852616;2011-07-22;La Latina;Madrid;Madrid;28005;40.410881150212255;-3.7109764948097417;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;35.0;50.0;10.0;strict;4.0;1.86;3.0;65.0;1300.0;490.0;1.3392000000000002
15466444;34034518;2015-05-23;La Latina;Madrid;Comunidad de Madrid;28005;40.41311426513022;-3.710632768334524;Apartment;Private room;1.5;1.0;1.0;Real Bed;;0.0;179.0;10.0;flexible;1.0;0.17;1.0;25.0;;;0.011396648044692738
7236985;7889341;2013-08-02;Palacio;Madrid;Comunidad de Madrid;28013;40.41456873190048;-3.708567648042078;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;10.0;moderate;1.0;0.88;2.0;18.0;350.0;100.0;2.112000211200021e-06
6542779;24710433;2014-12-10;La Latina;Madrid;Comunidad de Madrid;28005;40.41116202351914;-3.709111730365348;Apartment;Entire home/apt;2.0;1.0;2.0;Real Bed;;30.0;278.0;10.0;strict;4.0;2.17;3.0;80.0;1550.0;460.0;0.28100719424460435
6307542;16500535;2014-06-07;La Latina;Madrid;Comunidad de Madrid;28005;40.413162335481445;-3.711218634469762;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;35.0;293.0;10.0;strict;4.0;0.86;2.0;75.0;1200.0;;0.07044368600682593
18103406;7879394;2013-08-01;Palacio;Madrid;Comunidad de Madrid;28005;40.41578470467917;-3.710167830921303;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;363.0;;flexible;4.0;;4.0;220.0;;;0.0
13710424;5434485;2013-03-12;La Latina;Madrid;Comunidad de Madrid;28005;40.40872496274362;-3.7155312477064255;Apartment;Entire home/apt;1.0;2.0;1.0;Real Bed;;0.0;8.0;9.0;moderate;2.0;0.96;2.0;54.0;;;2.88
379028;1903445;2012-03-11;Palacio;Madrid;Madrid;28013;40.4167212308481;-3.709486156986065;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;20.0;321.0;10.0;strict;4.0;1.01;1.0;60.0;1100.0;400.0;0.037757009345794394
4074845;20272132;2014-08-19;La Latina;Madrid;Comunidad de Madrid;28005;40.40994614521787;-3.710943698966694;Apartment;Private room;2.0;1.0;1.0;Real Bed;;5.0;233.0;10.0;flexible;2.0;0.71;2.0;30.0;450.0;140.0;0.07313304721030042
16920158;57121418;2016-02-02;Palacio;Madrid;Comunidad de Madrid;28005;40.41592665444814;-3.710409251411075;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;339.0;;flexible;4.0;;3.0;110.0;;;0.0
4958317;14498739;2014-04-20;Palacio;Madrid;Comunidad de Madrid;28005;40.41493804280369;-3.708446490691828;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;334.0;10.0;moderate;4.0;3.24;1.0;60.0;;;0.11640718562874253
7217670;34212673;2015-05-25;Palacio;Madrid;Comunidad de Madrid;28013;40.42196682774682;-3.7107778733087873;Apartment;Private room;2.0;1.0;1.0;Real Bed;;5.0;250.0;;flexible;1.0;;1.0;22.0;;;0.0
14241273;78232422;2016-06-17;Cortes;Madrid;Comunidad de Madrid;28014;40.41155788636181;-3.695909407497224;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;86.0;10.0;flexible;2.0;1.0;2.0;35.0;;;0.27906976744186046
16213864;8321213;2013-08-22;Cortes;Madrid;Comunidad de Madrid;28014;40.41129230621146;-3.696441731369581;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;10.0;271.0;10.0;strict;3.0;6.43;1.0;55.0;;;0.28472324723247233
9746164;34163379;2015-05-25;Cortes;Madrid;Comunidad de Madrid;28014;40.41351735029017;-3.695441372520375;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;274.0;10.0;strict;1.0;1.75;7.0;27.0;;;0.5364963503649635
3510403;2809293;2012-07-02;Cortes;Madrid;Community of Madrid;28012;40.41561928567086;-3.698870874284767;Apartment;Private room;2.0;1.0;1.0;Real Bed;;15.0;7.0;10.0;strict;2.0;0.74;1.0;35.0;550.0;;1.2685714285714285
516263;805726;2011-07-11;Cortes;Madrid;Madrid;28014;40.415131944739365;-3.6997002775332937;Apartment;Private room;1.0;1.0;4.0;Real Bed;;12.0;343.0;10.0;moderate;5.0;0.54;3.0;20.0;450.0;140.0;0.05667638483965015
6524681;4161237;2012-11-15;Cortes;Madrid;Comunidad de Madrid;28012;40.4155550413799;-3.7005956888063216;Apartment;Entire home/apt;2.0;3.0;4.0;Real Bed;;200.0;293.0;10.0;strict;6.0;1.76;2.0;99.0;;;0.14416382252559728
7013484;36767873;2015-06-26;Cortes;Madrid;Comunidad de Madrid;28012;40.41528877807942;-3.701664271015612;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;15.0;50.0;10.0;moderate;5.0;2.29;3.0;84.0;1847.0;519.0;1.6488
15014358;94744443;2016-09-12;Cortes;Madrid;Comunidad de Madrid;28012;40.414344554815614;-3.7001417659751135;House;Entire home/apt;4.0;5.0;5.0;Real Bed;;50.0;90.0;9.0;strict;6.0;0.49;1.0;350.0;;;0.06533333333333333
13514125;24239436;2014-11-27;Cortes;Madrid;Comunidad de Madrid;28014;40.41222874252743;-3.695688755361172;Apartment;Private room;1.0;1.0;1.0;Real Bed;;5.0;54.0;10.0;moderate;2.0;3.87;2.0;16.0;;;1.72
14563272;89498753;2016-08-12;Cortes;Madrid;Comunidad de Madrid;28014;40.41106844510625;-3.694541494269736;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;0.0;349.0;;flexible;2.0;;1.0;89.0;;;0.0
1433943;7706289;2013-07-24;Cortes;Madrid;Community of Madrid;28014;40.41315957021503;-3.6970381814225455;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;112.0;10.0;flexible;4.0;1.53;3.0;69.0;1400.0;450.0;0.49178571428571427
16375266;91506664;2016-08-23;Cortes;Madrid;Comunidad de Madrid;28014;40.41262816107083;-3.696242634688693;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;329.0;10.0;strict;4.0;5.4;2.0;60.0;;;0.393920972644377
3172233;12000147;2014-02-06;Cortes;Madrid;Comunidad de Madrid;28012;40.41438103225124;-3.701107183078985;Apartment;Entire home/apt;2.0;1.0;2.0;Real Bed;;0.0;176.0;8.0;strict;4.0;0.04;2.0;98.0;;;0.005454545454545454
489477;3056582;2012-07-25;Cortes;Madrid;Madrid;28014;40.41734386862413;-3.695442495193884;House;Entire home/apt;4.0;3.0;3.0;Real Bed;;20.0;168.0;10.0;strict;6.0;2.47;2.0;150.0;;;0.35285714285714287
2059355;10542700;2013-12-10;Cortes;Madrid;Community of Madrid;28014;40.41669673060715;-3.699282759803777;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;;40.0;323.0;10.0;flexible;4.0;1.27;3.0;85.0;1300.0;420.0;0.14154798761609907
817184;4292037;2012-11-30;Cortes;Madrid;Community of Madrid;28014;40.41090767933457;-3.694814834233001;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;0.0;40.0;342.0;10.0;strict;4.0;2.71;2.0;50.0;1250.0;341.0;0.1901754385964912
13794371;81077534;2016-07-01;Cortes;Madrid;Comunidad de Madrid;28014;40.41233095202586;-3.6954693726872208;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;0.0;10.0;flexible;2.0;0.16;3.0;80.0;;;5.760000576000057e-07
4153581;21514948;2014-09-19;Cortes;Madrid;Community of Madrid;28012;40.41502945758192;-3.701990072977465;Apartment;Entire home/apt;1.0;0.0;1.0;Pull out Sofa;;40.0;293.0;10.0;strict;2.0;0.04;2.0;80.0;;;0.0032764505119453925
16210994;9285245;2013-10-07;Cortes;Madrid;Comunidad de Madrid;28012;40.41428602245605;-3.7004596291584537;Apartment;Entire home/apt;2.0;2.0;4.0;Real Bed;;50.0;327.0;10.0;strict;6.0;3.53;2.0;120.0;;;0.25908256880733943
15049745;95113264;2016-09-14;Cortes;Madrid;Comunidad de Madrid;28014;40.411200796282166;-3.693849212939904;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;95.0;10.0;moderate;2.0;4.6;2.0;37.0;;;1.1621052631578948
1593052;8497262;2013-08-28;Cortes;Madrid;Community of Madrid;28014;40.41313654734196;-3.6986583018087673;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;20.0;305.0;10.0;moderate;3.0;1.59;3.0;110.0;;600.0;0.18767213114754103
14567046;89498753;2016-08-12;Cortes;Madrid;Comunidad de Madrid;28014;40.41173770585327;-3.6937197430077577;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;0.0;349.0;;flexible;2.0;;1.0;89.0;;;0.0
16889439;55650301;2016-01-22;Cortes;Madrid;Comunidad de Madrid;28014;40.41540684697142;-3.6989800770961274;House;Private room;1.0;1.0;1.0;Real Bed;;12.0;81.0;10.0;moderate;2.0;1.43;2.0;60.0;;;0.4237037037037037
6303708;1450405;2011-11-28;Cortes;Madrid;Comunidad de Madrid;28014;40.41280191165942;-3.6941399343204417;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;3.0;10.0;strict;4.0;0.28;4.0;90.0;;;4.48
8297830;15568214;2014-05-15;Cortes;Madrid;Comunidad de Madrid;28014;40.41232014280388;-3.694723931203142;Apartment;Private room;1.0;1.0;2.0;Real Bed;;20.0;263.0;10.0;moderate;2.0;1.62;3.0;40.0;1000.0;279.0;0.2217490494296578
3412499;17162910;2014-06-23;Cortes;Madrid;Comunidad de Madrid;28014;40.41860371065125;-3.696803107077709;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;295.0;10.0;moderate;2.0;1.33;2.0;50.0;;;0.10820338983050848
16350024;97847659;2016-10-03;Justicia;Madrid;Comunidad de Madrid;28004;40.42459939307193;-3.699812625133837;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;moderate;2.0;;3.0;24.0;;;0.0
16532638;89076038;2016-08-10;Justicia;Madrid;Comunidad de Madrid;28004;40.42157993462589;-3.696905785109125;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;364.0;;moderate;2.0;;1.0;59.0;;;0.0
3516746;17707970;2014-07-06;Justicia;Madrid;Comunidad de Madrid;28004;40.42418926598176;-3.692503940064083;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;271.0;10.0;strict;3.0;2.86;5.0;60.0;1300.0;380.0;0.633210332103321
17439558;57011514;2016-02-01;Justicia;Madrid;Comunidad de Madrid;28004;40.42824521207234;-3.699743073935733;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;40.0;332.0;;flexible;6.0;;3.0;95.0;;;0.0
8493773;28038703;2015-02-20;Justicia;Madrid;Comunidad de Madrid;28004;40.42108004119247;-3.700414754993642;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;140.0;321.0;10.0;strict;4.0;1.13;3.0;160.0;;;0.1267289719626168
891946;4739098;2013-01-17;Justicia;Madrid;Community of Madrid;28004;40.42718758842186;-3.699858102999184;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;37.0;10.0;flexible;2.0;0.12;2.0;80.0;;;0.07783783783783783
2071832;10592008;2013-12-12;Justicia;Madrid;Comunidad de Madrid;28004;40.42339285008825;-3.7004799614003336;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;40.0;340.0;9.0;moderate;5.0;1.02;2.0;75.0;2350.0;;0.072
11218877;33117108;2015-05-11;Justicia;Madrid;Comunidad de Madrid;28004;40.42639670140999;-3.698041088476529;Apartment;Entire home/apt;1.0;4.0;6.0;Real Bed;;50.0;327.0;10.0;strict;10.0;2.44;2.0;110.0;;;0.17908256880733944
5054477;26066545;2015-01-13;Justicia;Madrid;Comunidad de Madrid;28004;40.420473504420364;-3.696581458607928;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;2.0;;1.0;35.0;;;0.0
16712619;37291567;2015-07-02;Justicia;Madrid;Comunidad de Madrid;28004;40.42494214580541;-3.699892638704706;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;0.0;264.0;10.0;flexible;2.0;0.41;2.0;85.0;;;0.03727272727272727
16038687;93397535;2016-09-04;Justicia;Madrid;Comunidad de Madrid;28004;40.422621350156085;-3.699215959241092;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;12.0;4.0;10.0;moderate;2.0;0.76;3.0;65.0;;;6.840000000000001
12440879;10363005;2013-12-01;Justicia;Madrid;Comunidad de Madrid;28004;40.42269777401954;-3.696856979549886;Apartment;Private room;1.5;1.0;1.0;Real Bed;;0.0;0.0;;flexible;2.0;;4.0;30.0;;;0.0
7846216;41346118;2015-08-13;Embajadores;Madrid;Comunidad de Madrid;28012;40.40988791962753;-3.69955037869476;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;93.0;10.0;flexible;2.0;1.1;2.0;45.0;;;0.2838709677419355
310333;1596220;2012-01-11;Embajadores;Madrid;Madrid;28012;40.4077940083854;-3.6961388408188394;Apartment;Entire home/apt;1.0;2.0;6.0;Real Bed;;30.0;258.0;9.0;moderate;6.0;0.7;3.0;65.0;1082.0;390.0;0.09767441860465115
12301728;51397305;2015-12-15;Embajadores;Madrid;Comunidad de Madrid;28012;40.410063780576586;-3.705110195385724;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;30.0;339.0;10.0;strict;6.0;2.02;2.0;70.0;;;0.14300884955752213
9090159;47398779;2015-10-25;Embajadores;Madrid;Comunidad de Madrid;28012;40.408948110932144;-3.702700936146431;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;20.0;154.0;9.0;moderate;2.0;7.27;3.0;32.0;;;1.6994805194805194
10957886;21485458;2014-09-18;Embajadores;Madrid;Comunidad de Madrid;28012;40.41302393444694;-3.704705764224508;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;120.0;250.0;10.0;moderate;6.0;0.11;90.0;61.0;;;0.47520000000000007
10431741;53731408;2016-01-07;Embajadores;Madrid;Comunidad de Madrid;28012;40.40897990974533;-3.7018753833142175;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;348.0;9.0;flexible;2.0;4.3;1.0;20.0;;;0.1482758620689655
13478997;77161262;2016-06-11;Embajadores;Madrid;Comunidad de Madrid;28012;40.40959124957691;-3.6981796120122654;Other;Shared room;1.0;1.0;1.0;Real Bed;;0.0;365.0;;flexible;1.0;;1.0;50.0;;;0.0
6270483;15682612;2014-05-18;Embajadores;Madrid;Comunidad de Madrid;28012;40.410914393904285;-3.705272034345517;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;70.0;10.0;strict;2.0;3.59;2.0;26.0;;;1.2308571428571429
4562003;23649429;2014-11-12;La Latina;Madrid;Community of Madrid;28005;40.40847365309127;-3.708996277120547;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;158.0;10.0;strict;2.0;3.01;2.0;39.0;;;0.4572151898734177
15835083;7105807;2013-06-25;Embajadores;Madrid;Comunidad de Madrid;28012;40.4084622363334;-3.703058855301964;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;30.0;100.0;9.0;flexible;5.0;3.23;2.0;78.0;;;0.7752
17467512;6365055;2013-05-13;Embajadores;Madrid;Comunidad de Madrid;28012;40.41137782152838;-3.7022504827400256;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;140.0;10.0;moderate;4.0;2.0;4.0;60.0;;;0.6857142857142857
15173717;2864064;2012-07-08;Embajadores;Madrid;Comunidad de Madrid;28012;40.40651250933658;-3.700613086679159;Apartment;Entire home/apt;1.5;1.0;2.0;Real Bed;;25.0;138.0;10.0;strict;4.0;2.76;1.0;73.0;;;0.24
12541126;5298015;2013-03-03;Cortes;Madrid;Comunidad de Madrid;28014;40.41177578277365;-3.693398513653277;Apartment;Entire home/apt;1.0;1.0;4.0;Real Bed;;0.0;302.0;10.0;strict;6.0;5.91;2.0;95.0;;;0.46966887417218545
15628747;38358247;2015-07-13;Cortes;Madrid;Comunidad de Madrid;28012;40.41374325566557;-3.69849911095574;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;9.0;43.0;10.0;strict;4.0;5.65;3.0;75.0;;;4.7302325581395355
3723986;19024038;2014-07-28;Embajadores;Madrid;Community of Madrid;28005;40.40966211208831;-3.706787394014317;Apartment;Private room;2.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;2.0;;1.0;40.0;;250.0;0.0
14579567;16666103;2014-06-11;Embajadores;Madrid;Community of Madrid;;40.41296691866466;-3.705353324059893;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;282.0;10.0;flexible;4.0;2.56;2.0;69.0;;;0.2178723404255319
6060797;31457094;2015-04-18;Embajadores;Madrid;Comunidad de Madrid;28012;40.41051429597209;-3.698580489821305;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;36.0;340.0;8.0;strict;4.0;2.28;4.0;44.0;;;0.32188235294117645
7487281;27526991;2015-02-10;Embajadores;Madrid;Comunidad de Madrid;28012;40.40688070285672;-3.696881089481188;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;153.0;9.0;strict;4.0;1.96;1.0;49.0;;;0.15372549019607842
16243146;82696503;2016-07-09;Embajadores;Madrid;Comunidad de Madrid;28012;40.40766097346444;-3.697733811182646;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;59.0;10.0;moderate;2.0;1.22;2.0;29.0;;;0.49627118644067797
13491112;77313048;2016-06-12;Embajadores;Madrid;Community of Madrid;;40.40965752585297;-3.704877260260842;Apartment;Private room;1.5;1.0;1.0;Real Bed;;10.0;67.0;9.0;moderate;2.0;0.21;2.0;32.0;;;0.07522388059701493
5656076;27997968;2015-02-19;Embajadores;Madrid;Comunidad de Madrid;28012;40.40955254118304;-3.695809396348362;Apartment;Entire home/apt;1.0;0.0;1.0;Pull out Sofa;;30.0;165.0;10.0;strict;2.0;2.73;2.0;58.0;;;0.39709090909090905
9883354;15087108;2014-05-04;Embajadores;Madrid;Comunidad de Madrid;28012;40.40983917160247;-3.701130439812121;Apartment;Private room;1.0;1.0;2.0;Real Bed;;20.0;0.0;;flexible;4.0;;1.0;74.0;;;0.0
5819245;17300011;2014-06-26;Embajadores;Madrid;Comunidad de Madrid;28012;40.41332528797153;-3.7058496709538655;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;53.0;10.0;moderate;2.0;1.31;2.0;30.0;;;0.5932075471698114
84719;259229;2010-10-11;Sol;Madrid;Comunidad de Madrid;28012;40.40864523922128;-3.705344670414768;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;347.0;9.0;moderate;3.0;2.2;2.0;50.0;1000.0;285.0;0.1521613832853026
12502738;8867408;2013-09-16;Embajadores;Madrid;Comunidad de Madrid;28012;40.41317991475943;-3.707280834774597;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;251.0;10.0;moderate;4.0;6.64;2.0;73.0;;;0.6349003984063745
16434293;18793267;2014-07-24;Embajadores;Madrid;Comunidad de Madrid;28012;40.40947749294138;-3.697239291599867;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;10.0;22.0;10.0;moderate;2.0;4.06;1.0;45.0;;;2.2145454545454544
14105938;8276432;2013-08-20;Embajadores;Madrid;Comunidad de Madrid;28012;40.409030199602185;-3.70320078667244;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;18.0;298.0;9.0;moderate;2.0;4.81;2.0;35.0;;;0.38738255033557045
4780153;22321820;2014-10-09;Sol;Madrid;Comunidad de Madrid;28012;40.41595208598862;-3.702242854190855;Apartment;Entire home/apt;2.0;3.0;4.0;Real Bed;;80.0;225.0;10.0;strict;6.0;1.9;3.0;170.0;4915.0;;0.30399999999999994
7523407;4722486;2013-01-16;Sol;Madrid;Comunidad de Madrid;28012;40.416366559151946;-3.701743162709547;House;Entire home/apt;2.0;2.0;2.0;Real Bed;;40.0;299.0;9.0;strict;6.0;0.34;1.0;116.0;;;0.013645484949832776
15458387;99178760;2016-10-11;Sol;Madrid;Comunidad de Madrid;28012;40.41564763370755;-3.705719198669144;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;162.0;10.0;moderate;4.0;7.54;2.0;59.0;;;1.117037037037037
15761788;100691944;2016-10-21;Sol;Madrid;Comunidad de Madrid;;40.41894831985573;-3.700747108235396;Bed & Breakfast;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;strict;2.0;;1.0;35.0;;;0.0
15677606;101260480;2016-10-25;Sol;Madrid;Community of Madrid;;40.417957985282165;-3.705793669990088;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;87.0;10.0;flexible;2.0;1.29;2.0;70.0;;;0.35586206896551725
6039277;30750005;2015-04-07;Sol;Madrid;Comunidad de Madrid;28013;40.418520380398405;-3.706326153014082;Apartment;Private room;5.0;1.0;2.0;Real Bed;;0.0;10.0;10.0;strict;2.0;0.3;4.0;33.0;1400.0;350.0;1.44
11596937;44205379;2015-09-14;Sol;Madrid;Comunidad de Madrid;28013;40.41645077764269;-3.707133348308844;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;305.0;10.0;strict;2.0;5.77;2.0;30.0;;;0.45403278688524584
709208;3648882;2012-09-23;Sol;Madrid;Madrid;28013;40.416742377257286;-3.707432745763927;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;36.0;289.0;10.0;moderate;4.0;5.63;2.0;54.0;1790.0;495.0;0.4675432525951557
4610306;3726732;2012-10-01;Sol;Madrid;Community of Madrid;28013;40.41899790747611;-3.701339228130393;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;55.0;323.0;10.0;flexible;4.0;0.98;3.0;74.0;1400.0;480.0;0.10922600619195047
15655989;54310958;2016-01-12;Sol;Madrid;Comunidad de Madrid;28013;40.41720027991145;-3.706082844840176;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;50.0;;strict;4.0;0.21;2.0;75.0;;;0.1008
17380548;79270721;2016-06-22;Sol;Madrid;Comunidad de Madrid;28012;40.41767757678968;-3.70085040812178;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;20.0;343.0;;moderate;5.0;;1.0;92.0;;;0.0
2101315;10561681;2013-12-11;Sol;Madrid;Community of Madrid;28013;40.41927447310411;-3.701940716850115;Apartment;Entire home/apt;1.0;2.0;6.0;Real Bed;;0.0;309.0;9.0;moderate;6.0;0.3;2.0;150.0;;945.0;0.023300970873786405
715965;3689490;2012-09-27;Sol;Madrid;Madrid;28012;40.41520622510003;-3.703332856909946;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;0.0;97.0;10.0;flexible;4.0;0.33;3.0;99.0;;;0.1224742268041237
6411545;33032382;2015-05-10;Sol;Madrid;Comunidad de Madrid;28012;40.41662834362816;-3.705850046146365;Apartment;Entire home/apt;1.0;2.0;4.0;Real Bed;;25.0;253.0;10.0;strict;8.0;2.23;2.0;130.0;4000.0;900.0;0.21154150197628457
4740591;24472241;2014-12-04;Sol;Madrid;Comunidad de Madrid;28012;40.41474349138757;-3.706836442824726;Apartment;Private room;2.0;1.0;1.0;Real Bed;;0.0;0.0;9.0;strict;2.0;4.61;2.0;36.0;875.0;225.0;1.1064001106400112e-05
10139259;44141125;2015-09-14;Universidad;Madrid;Comunidad de Madrid;28004;40.42753656031008;-3.7039641053173713;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;124.0;10.0;flexible;2.0;0.15;1.0;35.0;;;0.014516129032258063
15741105;40056069;2015-07-30;Malasana;Madrid;Comunidad de Madrid;28004;40.42538553101156;-3.703624499950208;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;356.0;10.0;strict;2.0;0.99;2.0;35.0;;;0.06674157303370785
11709497;5542111;2013-03-20;Malasana;Madrid;Comunidad de Madrid;28004;40.424616140078;-3.704560624695624;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;25.0;295.0;10.0;strict;4.0;3.32;1.0;49.0;;;0.1350508474576271
7023168;36813207;2015-06-26;Universidad;Madrid;Comunidad de Madrid;28004;40.4257892968219;-3.707440521912536;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;0.0;322.0;10.0;strict;4.0;5.83;1.0;45.0;;;0.21726708074534165
